CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,Segment
14303,406,2,277.94,2,2,1,一般流失
14304,222,3,1725.01,2,3,4,一般流失
14305,70,3,1858.96,3,3,4,一般活躍
14306,50,6,3151.4,4,4,5,活躍 VIP
14307,88,10,5071.03,3,5,5,活躍 VIP
14308,548,2,1147.02,1,2,3,一般流失
14309,7,11,3780.81,5,5,5,活躍 VIP
14310,432,1,492.1,1,1,2,一般流失
14311,242,2,516.45,2,2,2,一般流失
14312,46,11,3090.29,4,5,5,活躍 VIP
14314,106,2,229.8,3,2,1,一般流失
14315,44,8,3197.82,4,4,5,活躍 VIP
14316,421,5,1370.34,1,4,4,沈睡 VIP
14317,64,1,508.58000000000004,3,1,2,潛力新客
14318,459,1,158.02,1,1,1,一般流失
14319,423,1,494.85,1,1,2,一般流失
14320,206,5,1346.75,2,4,4,沈睡 VIP
14321,10,7,2218.06,5,4,4,活躍 VIP
14322,428,4,474.1,1,3,2,一般流失
14323,114,2,605.0600000000001,3,2,2,一般流失
14324,409,2,701.61,2,2,3,一般流失
14325,569,1,245.48000000000002,1,1,1,一般流失
14326,241,3,940.98,2,3,3,一般流失
14327,162,6,1894.93,3,4,4,沈睡 VIP
14328,437,1,445.05,1,1,2,一般流失
14329,16,15,9927.22,5,5,5,活躍 VIP
14330,623,1,200.63,1,1,1,一般流失
14331,123,2,462.65999999999997,3,2,2,一般流失
14332,22,5,1943.51,4,4,4,活躍 VIP
14333,67,1,415.2,3,1,2,潛力新客
14334,16,12,4318.48,5,5,5,活躍 VIP
14335,15,2,468.26,5,2,2,潛力新客
14336,16,4,1614.91,5,3,4,一般活躍
14338,160,3,928.1,3,3,3,一般流失
14339,242,2,620.27,2,2,3,一般流失
14340,218,1,134.7,2,1,1,一般流失
14341,44,18,4467.32,4,5,5,活躍 VIP
14342,20,6,918.44,4,4,3,一般活躍
14343,420,4,1088.91,1,3,3,一般流失
14344,126,20,3333.7000000000003,3,5,5,沈睡 VIP
14345,38,1,108.97999999999999,4,1,1,潛力新客
14346,120,5,2315.75,3,4,4,沈睡 VIP
14347,736,1,82.6,1,1,1,一般流失
14348,259,1,409.57,2,1,2,一般流失
14349,9,1,133.5,5,1,1,潛力新客
14350,273,3,972.03,2,3,3,一般流失
14351,164,1,51.0,3,1,1,一般流失
14352,156,4,1078.96,3,3,3,一般流失
14353,214,3,376.5,2,3,2,一般流失
14354,5,2,163.62,5,2,1,潛力新客
14355,365,3,1014.45,2,3,3,一般流失
14356,79,2,701.23,3,2,3,潛力新客
14357,42,1,225.77,4,1,1,潛力新客
14358,388,2,400.06,2,2,2,一般流失
14359,18,3,912.18,5,3,3,一般活躍
14360,31,4,2128.23,4,3,4,一般活躍
14361,578,1,214.70999999999998,1,1,1,一般流失
14362,21,1,161.2,4,1,1,潛力新客
14363,401,2,227.47000000000003,2,2,1,一般流失
14364,108,8,3717.35,3,4,5,沈睡 VIP
14365,394,2,634.68,2,2,3,一般流失
14366,524,1,136.0,1,1,1,一般流失
14367,7,16,9261.52,5,5,5,活躍 VIP
14368,319,1,155.0,2,1,1,一般流失
14369,641,2,469.13,1,2,2,一般流失
14370,450,6,1175.78,1,4,3,一般流失
14371,294,1,100.5,2,1,1,一般流失
14372,442,2,860.08,1,2,3,一般流失
14373,357,1,76.55,2,1,1,一般流失
14374,540,1,108.0,1,1,1,一般流失
14375,184,3,1132.99,3,3,3,一般流失
14376,682,1,215.46,1,1,1,一般流失
14377,190,2,617.05,2,2,2,一般流失
14378,621,1,131.25,1,1,1,一般流失
14379,43,4,1268.91,4,3,4,一般活躍
14380,681,1,48.96,1,1,1,一般流失
14381,51,2,631.34,4,2,3,潛力新客
14382,25,2,1246.8,4,2,3,潛力新客
14383,37,3,1247.69,4,3,3,一般活躍
14384,500,1,58.5,1,1,1,一般流失
14385,8,3,202.11,5,3,1,一般活躍
14386,296,1,142.4,2,1,1,一般流失
14387,32,3,1770.56,4,3,4,一般活躍
14388,9,16,6701.0,5,5,5,活躍 VIP
14389,64,5,1898.01,3,4,4,活躍 VIP
14390,9,13,6399.83,5,5,5,活躍 VIP
14391,576,1,135.6,1,1,1,一般流失
14392,431,1,266.4,1,1,1,一般流失
14393,217,1,67.95,2,1,1,一般流失
14394,564,1,93.8,1,1,1,一般流失
14395,1,20,8208.01,5,5,5,活躍 VIP
14396,64,7,2121.93,3,4,4,活躍 VIP
14397,2,19,2612.96,5,5,4,活躍 VIP
14398,400,2,707.79,2,2,3,一般流失
14399,393,8,2113.16,2,4,4,沈睡 VIP
14400,148,3,1732.47,3,3,4,一般流失
14401,3,22,6795.9,5,5,5,活躍 VIP
14402,651,1,285.6,1,1,1,一般流失
14403,129,6,1880.51,3,4,4,沈睡 VIP
14404,33,13,2899.11,4,5,4,活躍 VIP
14405,386,1,195.0,2,1,1,一般流失
14406,118,1,156.75,3,1,1,一般流失
14407,106,6,2157.73,3,4,4,沈睡 VIP
14408,10,11,4109.77,5,5,5,活躍 VIP
14409,70,9,3756.09,3,5,5,活躍 VIP
14410,91,11,2651.14,3,5,4,沈睡 VIP
14411,310,1,1063.0,2,1,3,一般流失
14412,42,3,1426.19,4,3,4,一般活躍
14413,361,4,770.37,2,3,3,一般流失
14414,91,8,2399.33,3,4,4,沈睡 VIP
14415,0,23,12091.6,5,5,5,活躍 VIP
14416,21,2,490.22,4,2,2,潛力新客
14417,387,1,604.2,2,1,2,一般流失
14418,3,3,1937.25,5,3,4,一般活躍
14419,10,7,1260.91,5,4,4,活躍 VIP
14420,98,4,1639.17,3,3,4,一般流失
14421,56,6,2469.37,4,4,4,活躍 VIP
14422,0,19,10271.52,5,5,5,活躍 VIP
14423,217,3,916.6099999999999,2,3,3,一般流失
14424,17,1,322.08,5,1,2,潛力新客
14425,434,3,661.39,1,3,3,一般流失
14426,23,17,11727.94,4,5,5,活躍 VIP
14427,49,4,1263.52,4,3,4,一般活躍
14428,6,5,1244.83,5,4,3,一般活躍
14429,403,1,516.28,2,1,2,一般流失
14430,511,3,1220.9,1,3,3,一般流失
14431,302,4,2614.2,2,3,4,一般流失
14432,9,6,2255.51,5,4,4,活躍 VIP
14433,465,1,289.6,1,1,1,一般流失
14434,21,6,1372.8,4,4,4,活躍 VIP
14435,501,1,90.42,1,1,1,一般流失
14436,98,2,271.70000000000005,3,2,1,一般流失
14437,365,5,958.84,2,4,3,一般流失
14438,305,1,131.9,2,1,1,一般流失
14439,319,5,9443.04,2,4,5,沈睡 VIP
14440,7,13,6638.7300000000005,5,5,5,活躍 VIP
14441,0,11,4611.6900000000005,5,5,5,活躍 VIP
14442,204,7,5367.0199999999995,2,4,5,沈睡 VIP
14443,53,5,2386.47,4,4,4,活躍 VIP
14444,455,1,132.04,1,1,1,一般流失
14445,455,1,221.65,1,1,1,一般流失
14446,0,5,1241.31,5,4,3,一般活躍
14447,18,6,1711.73,5,4,4,活躍 VIP
14448,8,2,375.35,5,2,2,潛力新客
14449,18,8,2482.8,5,4,4,活躍 VIP
14450,180,7,1128.44,3,4,3,一般流失
14451,59,12,3308.77,3,5,5,活躍 VIP
14452,10,4,665.59,5,3,3,一般活躍
14453,189,1,119.93,2,1,1,一般流失
14454,375,5,977.3,2,4,3,一般流失
14455,431,4,628.21,1,3,3,一般流失
14456,4,9,3062.4,5,5,5,活躍 VIP
14457,310,1,113.64,2,1,1,一般流失
14458,380,1,237.42,2,1,1,一般流失
14459,154,2,5375.741,3,2,5,一般流失
14460,109,9,1093.5,3,5,3,一般流失
14461,147,13,6713.5,3,5,5,沈睡 VIP
14462,65,12,2270.01,3,5,4,活躍 VIP
14463,97,4,786.5699999999999,3,3,3,一般流失
14464,567,2,111.0,1,2,1,一般流失
14465,246,11,3946.03,2,5,5,沈睡 VIP
14466,28,13,4646.9,4,5,5,活躍 VIP
14467,17,12,2220.9900000000002,5,5,4,活躍 VIP
14468,733,1,204.24,1,1,1,一般流失
14469,415,4,2112.21,1,3,4,一般流失
14470,11,3,712.04,5,3,3,一般活躍
14471,590,2,400.95,1,2,2,一般流失
14472,103,9,2228.22,3,5,4,沈睡 VIP
14473,73,2,234.34000000000003,3,2,1,潛力新客
14474,45,2,1278.08,4,2,4,一般活躍
14475,71,4,1151.15,3,3,3,一般活躍
14476,256,1,215.7,2,1,1,一般流失
14477,19,7,1969.6,4,4,4,活躍 VIP
14478,381,4,1276.66,2,3,4,一般流失
14479,253,4,1299.11,2,3,4,一般流失
14480,10,4,1299.52,5,3,4,一般活躍
14481,164,5,2311.4900000000002,3,4,4,沈睡 VIP
14482,17,12,4357.91,5,5,5,活躍 VIP
14483,281,2,257.1,2,2,1,一般流失
14484,49,4,1070.98,4,3,3,一般活躍
14485,38,1,165.75,4,1,1,潛力新客
14486,511,2,175.5,1,2,1,一般流失
14487,26,7,1453.61,4,4,4,活躍 VIP
14488,67,1,1064.28,3,1,3,潛力新客
14489,206,4,1574.93,2,3,4,一般流失
14490,405,2,1273.47,2,2,4,一般流失
14491,174,2,468.13,3,2,2,一般流失
14492,429,7,1921.91,1,4,4,沈睡 VIP
14493,6,10,5130.15,5,5,5,活躍 VIP
14494,25,3,401.46,4,3,2,一般活躍
14495,50,3,174.8,4,3,1,一般活躍
14496,311,7,2668.23,2,4,4,沈睡 VIP
14497,308,2,697.0600000000001,2,2,3,一般流失
14498,42,10,3911.27,4,5,5,活躍 VIP
14499,25,7,2138.9700000000003,4,4,4,活躍 VIP
14500,87,3,356.85,3,3,2,一般活躍
14501,183,2,251.21,3,2,1,一般流失
14502,19,11,2470.67,4,5,4,活躍 VIP
14503,2,6,3543.26,5,4,5,活躍 VIP
14504,46,4,673.26,4,3,3,一般活躍
14505,16,19,12001.84,5,5,5,活躍 VIP
14506,16,7,3290.67,5,4,5,活躍 VIP
14507,23,11,3284.43,4,5,5,活躍 VIP
14508,21,5,874.94,4,4,3,一般活躍
14509,533,1,110.95,1,1,1,一般流失
14510,375,3,1007.28,2,3,3,一般流失
14511,10,5,1314.81,5,4,4,活躍 VIP
14512,187,7,1223.47,3,4,3,一般流失
14513,100,6,788.01,3,4,3,一般流失
14514,60,9,4598.9800000000005,3,5,5,活躍 VIP
14515,17,12,3749.2599999999998,5,5,5,活躍 VIP
14516,515,1,163.92,1,1,1,一般流失
14517,32,2,330.45,4,2,2,潛力新客
14518,63,1,174.37,3,1,1,潛力新客
14519,683,2,206.09,1,2,1,一般流失
14520,1,2,270.6,5,2,1,潛力新客
14521,490,1,199.45000000000002,1,1,1,一般流失
14522,23,8,1758.6200000000001,4,4,4,活躍 VIP
14523,107,1,241.09,3,1,1,一般流失
14524,31,13,2933.71,4,5,4,活躍 VIP
14525,19,17,8240.64,4,5,5,活躍 VIP
14526,388,1,262.4,2,1,1,一般流失
14527,2,122,27792.3,5,5,5,活躍 VIP
14528,36,1,364.21999999999997,4,1,2,潛力新客
14529,59,3,620.04,3,3,3,一般活躍
14530,25,16,6197.4,4,5,5,活躍 VIP
14531,479,1,376.34,1,1,2,一般流失
14532,235,11,3859.1800000000003,2,5,5,沈睡 VIP
14533,24,11,3466.37,4,5,5,活躍 VIP
14534,2,26,6271.11,5,5,5,活躍 VIP
14535,59,9,6030.7300000000005,3,5,5,活躍 VIP
14536,259,1,171.8,2,1,1,一般流失
14537,57,2,641.4,4,2,3,潛力新客
14538,64,5,1370.8400000000001,3,4,4,活躍 VIP
14539,15,2,537.48,5,2,2,潛力新客
14540,9,11,3795.34,5,5,5,活躍 VIP
14541,58,14,2499.68,4,5,4,活躍 VIP
14542,185,1,103.25,3,1,1,一般流失
14543,28,39,14906.77,4,5,5,活躍 VIP
14544,23,3,2982.43,4,3,5,一般活躍
14545,673,1,349.25,1,1,2,一般流失
14546,4,11,5197.9,5,5,5,活躍 VIP
14547,3,8,4007.54,5,4,5,活躍 VIP
14548,150,9,2627.49,3,5,4,沈睡 VIP
14549,310,4,916.5500000000001,2,3,3,一般流失
14550,10,4,1353.31,5,3,4,一般活躍
14551,17,7,880.04,5,4,3,一般活躍
14552,151,3,511.28000000000003,3,3,2,一般流失
14553,18,9,1841.54,5,5,4,活躍 VIP
14554,9,4,2381.04,5,3,4,一般活躍
14555,56,6,2315.63,4,4,4,活躍 VIP
14556,595,3,835.34,1,3,3,一般流失
14557,84,1,788.38,3,1,3,潛力新客
14558,653,3,655.5,1,3,3,一般流失
14559,389,1,75.6,2,1,1,一般流失
14560,6,44,6114.03,5,5,5,活躍 VIP
14561,75,3,1080.76,3,3,3,一般活躍
14562,3,26,6729.400000000001,5,5,5,活躍 VIP
14563,509,2,679.44,1,2,3,一般流失
14564,434,2,2605.62,1,2,4,一般流失
14565,95,5,3859.2200000000003,3,4,5,沈睡 VIP
14566,110,4,4092.0,3,3,5,一般流失
14567,56,2,1530.3600000000001,4,2,4,一般活躍
14568,434,1,919.7,1,1,3,一般流失
14569,0,4,598.98,5,3,2,一般活躍
14570,280,3,613.75,2,3,2,一般流失
14571,424,1,161.65,1,1,1,一般流失
14572,2,11,5615.18,5,5,5,活躍 VIP
14573,179,13,2621.42,3,5,4,沈睡 VIP
14574,732,1,143.70000000000002,1,1,1,一般流失
14575,487,1,460.71,1,1,2,一般流失
14576,371,1,70.80000000000001,2,1,1,一般流失
14577,12,7,1374.25,5,4,4,活躍 VIP
14578,2,1,168.63,5,1,1,潛力新客
14579,431,1,105.56,1,1,1,一般流失
14580,517,1,14.850000000000001,1,1,1,一般流失
14581,16,2,433.8,5,2,2,潛力新客
14582,40,1,114.11,4,1,1,潛力新客
14583,5,8,1781.03,5,4,4,活躍 VIP
14584,168,8,1747.91,3,4,4,沈睡 VIP
14585,49,5,1143.27,4,4,3,一般活躍
14586,276,1,237.36,2,1,1,一般流失
14587,18,9,1601.14,5,5,4,活躍 VIP
14588,577,1,135.39,1,1,1,一般流失
14589,371,1,79.5,2,1,1,一般流失
14590,424,20,3006.62,1,5,5,沈睡 VIP
14591,14,4,1447.14,5,3,4,一般活躍
14592,34,3,570.46,4,3,2,一般活躍
14593,21,12,3712.0099999999998,4,5,5,活躍 VIP
14594,6,2,634.83,5,2,3,潛力新客
14595,19,8,2164.45,4,4,4,活躍 VIP
14596,626,1,229.47,1,1,1,一般流失
14597,10,6,2201.54,5,4,4,活躍 VIP
14598,43,2,384.04,4,2,2,潛力新客
14599,389,2,474.54,2,2,2,一般流失
14600,305,2,865.1700000000001,2,2,3,一般流失
14601,10,1,213.96,5,1,1,潛力新客
14602,655,1,205.35999999999999,1,1,1,一般流失
14603,274,1,660.0,2,1,3,一般流失
14604,632,1,143.85999999999999,1,1,1,一般流失
14605,373,4,937.16,2,3,3,一般流失
14606,0,192,30861.06,5,5,5,活躍 VIP
14607,15,22,24137.63,5,5,5,活躍 VIP
14608,3,11,3352.94,5,5,5,活躍 VIP
14609,71,10,1486.2,3,5,4,活躍 VIP
14610,395,2,24.35,2,2,1,一般流失
14611,443,2,604.3299999999999,1,2,2,一般流失
14612,414,1,877.7,1,1,3,一般流失
14613,679,1,76.32000000000001,1,1,1,一般流失
14614,385,1,295.13,2,1,2,一般流失
14615,393,5,951.76,2,4,3,一般流失
14616,242,5,527.78,2,4,2,一般流失
14617,402,2,190.47000000000003,2,2,1,一般流失
14618,8,7,1342.32,5,4,4,活躍 VIP
14619,245,2,1291.24,2,2,4,一般流失
14620,205,2,412.78000000000003,2,2,2,一般流失
14621,0,9,3000.57,5,5,5,活躍 VIP
14622,184,1,320.58000000000004,3,1,2,一般流失
14623,31,10,2059.58,4,5,4,活躍 VIP
14624,56,6,814.07,4,4,3,一般活躍
14625,195,11,4497.88,2,5,5,沈睡 VIP
14626,23,11,5410.92,4,5,5,活躍 VIP
14627,378,1,462.75,2,1,2,一般流失
14628,90,5,1998.0,3,4,4,沈睡 VIP
14629,3,2,959.01,5,2,3,潛力新客
14630,483,1,338.65,1,1,2,一般流失
14631,50,6,2025.69,4,4,4,活躍 VIP
14632,262,1,114.56,2,1,1,一般流失
14633,265,1,344.90000000000003,2,1,2,一般流失
14634,437,4,2124.46,1,3,4,一般流失
14635,453,1,215.22,1,1,1,一般流失
14636,35,2,609.85,4,2,2,潛力新客
14637,676,1,106.67999999999999,1,1,1,一般流失
14638,50,1,443.6,4,1,2,潛力新客
14639,51,9,4978.96,4,5,5,活躍 VIP
14640,23,10,3667.06,4,5,5,活躍 VIP
14641,21,1,110.46,4,1,1,潛力新客
14642,58,1,96.12,4,1,1,潛力新客
14643,169,5,1679.89,3,4,4,沈睡 VIP
14644,67,7,2247.72,3,4,4,活躍 VIP
14645,156,3,876.89,3,3,3,一般流失
14646,1,151,528602.52,5,5,5,活躍 VIP
14647,200,2,519.97,2,2,2,一般流失
14648,415,15,4546.86,1,5,5,沈睡 VIP
14649,4,9,3775.31,5,5,5,活躍 VIP
14650,588,1,62.5,1,1,1,一般流失
14651,66,9,2034.1200000000001,3,5,4,活躍 VIP
14652,76,1,114.18,3,1,1,潛力新客
14653,0,12,3614.54,5,5,5,活躍 VIP
14654,737,1,246.86,1,1,1,一般流失
14655,7,7,3878.51,5,4,5,活躍 VIP
14656,168,5,814.65,3,4,3,一般流失
14657,17,6,1460.8700000000001,5,4,4,活躍 VIP
14658,4,2,247.15,5,2,1,潛力新客
14659,8,9,2529.93,5,5,4,活躍 VIP
14660,86,2,285.74,3,2,1,潛力新客
14661,26,1,107.95,4,1,1,潛力新客
14662,28,7,1416.33,4,4,4,活躍 VIP
14663,429,2,490.6,1,2,2,一般流失
14664,19,2,637.89,4,2,3,潛力新客
14665,60,7,2749.65,3,4,4,活躍 VIP
14666,23,1,195.25,4,1,1,潛力新客
14667,10,54,21927.14,5,5,5,活躍 VIP
14668,444,1,111.63,1,1,1,一般流失
14669,241,7,3243.93,2,4,5,沈睡 VIP
14670,279,3,602.0,2,3,2,一般流失
14671,548,2,1127.45,1,2,3,一般流失
14672,234,4,1113.14,2,3,3,一般流失
14673,2,7,3410.81,5,4,5,活躍 VIP
14674,508,1,173.66,1,1,1,一般流失
14675,15,2,1066.9,5,2,3,潛力新客
14676,30,12,8356.79,4,5,5,活躍 VIP
14677,592,1,184.91,1,1,1,一般流失
14678,578,1,403.39,1,1,2,一般流失
14679,381,3,1289.44,2,3,4,一般流失
14680,24,58,57412.77,4,5,5,活躍 VIP
14681,70,6,875.1500000000001,3,4,3,一般活躍
14682,187,6,1514.81,3,4,4,沈睡 VIP
14683,587,1,146.56,1,1,1,一般流失
14684,25,6,1468.55,4,4,4,活躍 VIP
14685,575,8,4619.79,1,4,5,沈睡 VIP
14686,413,5,885.83,1,4,3,一般流失
14687,106,3,1402.06,3,3,4,一般流失
14688,7,28,7713.57,5,5,5,活躍 VIP
14689,208,1,112.8,2,1,1,一般流失
14690,43,4,794.33,4,3,3,一般活躍
14691,30,5,2114.33,4,4,4,活躍 VIP
14692,136,12,1745.09,3,5,4,沈睡 VIP
14693,264,7,1165.36,2,4,3,一般流失
14694,616,1,244.31,1,1,1,一般流失
14695,518,3,1620.07,1,3,4,一般流失
14696,3,8,2767.9,5,4,4,活躍 VIP
14697,217,2,188.60999999999999,2,2,1,一般流失
14698,1,5,1250.76,5,4,4,活躍 VIP
14699,213,4,702.6,2,3,3,一般流失
14700,31,5,3116.26,4,4,5,活躍 VIP
14701,10,15,4562.09,5,5,5,活躍 VIP
14702,0,29,6754.22,5,5,5,活躍 VIP
14703,14,1,318.17,5,1,2,潛力新客
14704,10,11,1813.57,5,5,4,活躍 VIP
14705,198,1,179.0,2,1,1,一般流失
14706,618,1,390.69,1,1,2,一般流失
14707,435,2,139.2,1,2,1,一般流失
14708,2,5,2212.2799999999997,5,4,4,活躍 VIP
14709,14,25,8886.33,5,5,5,活躍 VIP
14710,13,13,1922.59,5,5,4,活躍 VIP
14711,9,11,2868.8,5,5,4,活躍 VIP
14712,28,4,1328.0700000000002,4,3,4,一般活躍
14713,8,21,5418.87,5,5,5,活躍 VIP
14714,23,4,906.24,4,3,3,一般活躍
14715,24,8,1840.45,4,4,4,活躍 VIP
14716,42,3,565.45,4,3,2,一般活躍
14717,732,1,81.3,1,1,1,一般流失
14718,409,1,226.42,2,1,1,一般流失
14719,1,5,1602.13,5,4,4,活躍 VIP
14720,5,3,663.81,5,3,3,一般活躍
14721,378,1,115.77,2,1,1,一般流失
14722,146,3,513.37,3,3,2,一般流失
14723,9,11,2093.06,5,5,4,活躍 VIP
14724,589,1,345.25,1,1,2,一般流失
14725,24,4,1315.24,4,3,4,一般活躍
14726,654,1,124.75,1,1,1,一般流失
14727,273,3,467.92999999999995,2,3,2,一般流失
14728,412,1,190.58,1,1,1,一般流失
14729,373,3,907.38,2,3,3,一般流失
14730,0,8,2005.06,5,4,4,活躍 VIP
14731,46,3,380.02,4,3,2,一般活躍
14732,7,19,5517.07,5,5,5,活躍 VIP
14733,15,15,16184.97,5,5,5,活躍 VIP
14734,425,4,1056.42,1,3,3,一般流失
14735,3,56,12240.16,5,5,5,活躍 VIP
14736,484,2,401.08,1,2,2,一般流失
14737,3,4,3554.17,5,3,5,一般活躍
14738,42,9,1821.9,4,5,4,活躍 VIP
14739,3,25,12287.5,5,5,5,活躍 VIP
14740,196,11,4161.06,2,5,5,沈睡 VIP
14741,11,7,1897.59,5,4,4,活躍 VIP
14742,434,1,579.85,1,1,2,一般流失
14743,592,1,50.48,1,1,1,一般流失
14744,15,14,3885.08,5,5,5,活躍 VIP
14745,112,12,2571.81,3,5,4,沈睡 VIP
14746,405,4,593.5,2,3,2,一般流失
14747,248,1,328.2,2,1,2,一般流失
14748,28,10,3152.32,4,5,5,活躍 VIP
14749,479,1,310.15,1,1,2,一般流失
14750,735,1,112.03,1,1,1,一般流失
14751,683,2,126.45,1,2,1,一般流失
14752,43,1,389.64,4,1,2,潛力新客
14753,86,2,869.51,3,2,3,潛力新客
14754,44,6,1550.48,4,4,4,活躍 VIP
14755,9,25,9972.550000000001,5,5,5,活躍 VIP
14756,14,3,2653.76,5,3,4,一般活躍
14757,74,1,420.5,3,1,2,潛力新客
14758,144,7,2864.97,3,4,4,沈睡 VIP
14759,4,3,1625.97,5,3,4,一般活躍
14760,296,1,89.2,2,1,1,一般流失
14761,58,3,447.92,4,3,2,一般活躍
14762,263,2,417.57,2,2,2,一般流失
14764,46,1,278.3,4,1,1,潛力新客
14765,28,3,254.11,4,3,1,一般活躍
14766,7,11,6556.13,5,5,5,活躍 VIP
14767,473,1,382.81,1,1,2,一般流失
14768,16,2,192.60000000000002,5,2,1,潛力新客
14769,2,17,15771.88,5,5,5,活躍 VIP
14770,231,8,3637.64,2,4,5,沈睡 VIP
14771,620,2,594.62,1,2,2,一般流失
14772,111,1,139.26,3,1,1,一般流失
14773,592,1,140.55,1,1,1,一般流失
14774,528,1,241.45,1,1,1,一般流失
14775,57,3,1418.46,4,3,4,一般活躍
14776,50,15,3708.3,4,5,5,活躍 VIP
14777,403,1,307.56,2,1,2,一般流失
14778,126,2,730.86,3,2,3,一般流失
14779,280,3,386.15,2,3,2,一般流失
14780,54,2,447.68,4,2,2,潛力新客
14782,319,1,200.10000000000002,2,1,1,一般流失
14783,658,1,307.3,1,1,2,一般流失
14784,25,3,449.93,4,3,2,一般活躍
14785,9,2,77.4,5,2,1,潛力新客
14786,549,1,90.96,1,1,1,一般流失
14787,470,1,110.65,1,1,1,一般流失
14788,6,3,1156.32,5,3,3,一般活躍
14789,28,1,197.64,4,1,1,潛力新客
14790,16,10,2526.62,5,5,4,活躍 VIP
14791,606,1,303.63,1,1,2,一般流失
14792,63,1,6.2,3,1,1,潛力新客
14793,20,2,625.9,4,2,3,潛力新客
14794,2,10,1953.9,5,5,4,活躍 VIP
14795,165,1,131.45000000000002,3,1,1,一般流失
14796,0,27,10889.64,5,5,5,活躍 VIP
14797,506,1,300.31,1,1,2,一般流失
14798,52,8,724.31,4,4,3,一般活躍
14799,50,2,338.15,4,2,2,潛力新客
14800,47,17,7774.32,4,5,5,活躍 VIP
14801,60,1,193.14,3,1,1,潛力新客
14802,437,2,1502.98,1,2,4,一般流失
14803,161,3,845.55,3,3,3,一般流失
14804,8,1,353.27,5,1,2,潛力新客
14805,14,7,1104.64,5,4,3,一般活躍
14806,74,2,303.43,3,2,2,潛力新客
14807,390,2,519.29,2,2,2,一般流失
14808,39,8,2741.17,4,4,4,活躍 VIP
14809,620,2,686.76,1,2,3,一般流失
14810,40,13,2537.02,4,5,4,活躍 VIP
14811,386,1,170.5,2,1,1,一般流失
14812,598,1,185.8,1,1,1,一般流失
14813,369,4,1090.87,2,3,3,一般流失
14814,580,1,160.46,1,1,1,一般流失
14815,36,2,778.5,4,2,3,潛力新客
14816,196,1,271.85,2,1,1,一般流失
14817,199,7,3959.86,2,4,5,沈睡 VIP
14818,73,6,1170.41,3,4,3,一般活躍
14819,63,4,470.16,3,3,2,一般活躍
14820,20,9,1274.76,4,5,4,活躍 VIP
14821,366,7,1286.45,2,4,4,沈睡 VIP
14822,484,1,157.70000000000002,1,1,1,一般流失
14823,179,3,321.43,3,3,2,一般流失
14824,9,10,4022.9100000000003,5,5,5,活躍 VIP
14825,3,24,4925.08,5,5,5,活躍 VIP
14826,581,2,385.2,1,2,2,一般流失
14828,196,13,9839.460000000001,2,5,5,沈睡 VIP
14829,28,7,1692.84,4,4,4,活躍 VIP
14830,52,1,197.13,4,1,1,潛力新客
14831,679,3,1676.57,1,3,4,一般流失
14832,629,1,322.69,1,1,2,一般流失
14833,498,1,94.8,1,1,1,一般流失
14834,17,7,2206.16,5,4,4,活躍 VIP
14835,528,2,297.0,1,2,2,一般流失
14836,9,3,102.44999999999999,5,3,1,一般活躍
14837,89,9,3460.32,3,5,5,活躍 VIP
14838,422,2,773.6700000000001,1,2,3,一般流失
14839,417,3,915.28,1,3,3,一般流失
14840,267,2,362.71,2,2,2,一般流失
14841,52,14,7163.0,4,5,5,活躍 VIP
14842,43,4,2824.69,4,3,4,一般活躍
14843,436,1,211.79999999999998,1,1,1,一般流失
14844,63,10,6702.43,3,5,5,活躍 VIP
14845,599,1,150.0,1,1,1,一般流失
14846,426,1,437.4,1,1,2,一般流失
14847,148,3,1348.95,3,3,4,一般流失
14848,404,1,310.56,2,1,2,一般流失
14849,21,43,15763.45,4,5,5,活躍 VIP
14850,311,7,1794.01,2,4,4,沈睡 VIP
14851,22,3,829.4100000000001,4,3,3,一般活躍
14852,57,18,6147.18,4,5,5,活躍 VIP
14853,23,5,1376.87,4,4,4,活躍 VIP
14854,77,11,4322.86,3,5,5,活躍 VIP
14855,118,7,6520.3,3,4,5,沈睡 VIP
14856,35,3,1311.3799999999999,4,3,4,一般活躍
14857,59,7,3651.851,3,4,5,活躍 VIP
14858,505,1,180.75,1,1,1,一般流失
14859,12,5,1705.64,5,4,4,活躍 VIP
14860,18,1,170.32,5,1,1,潛力新客
14861,51,10,1380.73,4,5,4,活躍 VIP
14862,25,2,841.1999999999999,4,2,3,潛力新客
14863,28,1,266.76,4,1,1,潛力新客
14865,6,4,129.72,5,3,1,一般活躍
14866,10,19,20850.22,5,5,5,活躍 VIP
14867,185,16,2952.06,3,5,4,沈睡 VIP
14868,2,12,4184.01,5,5,5,活躍 VIP
14869,8,6,2804.24,5,4,4,活躍 VIP
14870,261,6,1838.95,2,4,4,沈睡 VIP
14871,2,9,1258.97,5,5,4,活躍 VIP
14872,483,3,816.6,1,3,3,一般流失
14873,209,2,854.13,2,2,3,一般流失
14874,534,1,116.18,1,1,1,一般流失
14875,107,3,2862.4,3,3,4,一般流失
14876,520,2,256.7,1,2,1,一般流失
14877,417,2,437.0,1,2,2,一般流失
14878,12,25,4105.24,5,5,5,活躍 VIP
14879,684,1,185.06,1,1,1,一般流失
14880,76,3,706.19,3,3,3,一般活躍
14881,19,1,255.4,4,1,1,潛力新客
14882,26,14,3628.15,4,5,5,活躍 VIP
